ID_estudo,Referencia,Questao,Descricao_da_questao,Pontuacao,Justificativa,Evidencia_secao_pagina,Revisor
E30,"Mirza, M. S.; Datta, S. (2020). Developing Software Using Agile and Design Thinking Framework. 2020 International Conference on Computational Science and Computational Intelligence (CSCI).",AQ4,A abordagem de design é explicitada?,1,"Design Thinking explicitado com as cinco fases (Empathize, Define, Ideate, Prototype, Test) definidas individualmente e ilustradas em figura, usado em combinação com o framework Agile.","Seção 1 - Introduction com Figura 1 (p.1-2), Seção 4 (p.2-3)",Ok
E30,"Mirza, M. S.; Datta, S. (2020). Developing Software Using Agile and Design Thinking Framework. 2020 International Conference on Computational Science and Computational Intelligence (CSCI).",AQ5,A forma de integração entre ER e design é descrita com detalhes suficientes?,1,"Integração descrita em detalhe e é o foco central: a Seção 4 mapeia explicitamente cada estágio do Design Thinking a princípios e manifestos do Agile (Empathize, Define, Ideate, Prototype, Test), e a Seção 5 demonstra a aplicação fase a fase no desenvolvimento do app.","Seção 4-A a 4-E (p.2-3), Seção 5 - Validation and Results (p.3-4)",Ok
E30,"Mirza, M. S.; Datta, S. (2020). Developing Software Using Agile and Design Thinking Framework. 2020 International Conference on Computational Science and Computational Intelligence (CSCI).",AQ6,"Há evidências empíricas, relato de aplicação ou avaliação da abordagem?",0.5,"Há relato de aplicação real (app Flashcards desenvolvido em cinco dias percorrendo as cinco fases do DT, com protótipos testados com a cliente), o que supera a mera proposta conceitual. Porém é relato de caso único e anedótico, com um único usuário, sem validação independente, sem métricas e sem instrumento estruturado. Aplicação ilustrativa sem validação = Parcial.",Seção 5 - Validation and Results (p.3-4),Ok
E30,"Mirza, M. S.; Datta, S. (2020). Developing Software Using Agile and Design Thinking Framework. 2020 International Conference on Computational Science and Computational Intelligence (CSCI).",AQ7,"Benefícios, limitações ou desafios são relatados?",0.5,"Benefícios relatados de forma genérica e argumentativa (redução de software inútil, satisfação do cliente, redução de desperdício de recursos), mas limitações e desafios do próprio estudo praticamente não são tratados.","Seção 2 - Background (p.2), Seção 6 - Conclusion (p.4)",Ok
E30,"Mirza, M. S.; Datta, S. (2020). Developing Software Using Agile and Design Thinking Framework. 2020 International Conference on Computational Science and Computational Intelligence (CSCI).",AQ8,"As ameaças à validade, limitações ou condições de aplicabilidade são discutidas?",0,"Não há discussão de ameaças à validade nem de limitações do estudo. O artigo não reconhece que o uso de um único cliente, sem métricas e em cinco dias, limita a generalização ou a robustez das conclusões.",Seção 6 - Conclusion (p.4),Ok
E32,"Haddad, F. B. B.; Dias, L. M. N.; Corrêa, C. G.; Peres, L. M. (2023). Discovery of Socio-technical Requirements for the Design of a Digital Educational Game. XIX Brazilian Symposium on Information Systems (SBSI '23), ACM.",AQ1,O objetivo do estudo está claramente definido?,1,"Objetivo explícito e formalizado via paradigma GQM: aplicar as técnicas e artefatos do Design Socialmente Consciente para descobrir requisitos sociotécnicos nos níveis informal, formal e técnico, do ponto de vista das partes interessadas, no contexto da construção de um jogo digital para o ensino de Engenharia de Software.","Resumo (p.1), Seção 1.1 Objetivo (p.2)",Ok
E32,"Haddad, F. B. B.; Dias, L. M. N.; Corrêa, C. G.; Peres, L. M. (2023). Discovery of Socio-technical Requirements for the Design of a Digital Educational Game. XIX Brazilian Symposium on Information Systems (SBSI '23), ACM.",AQ2,O contexto de desenvolvimento de software/digital está descrito?,1,"Contexto de software/digital bem caracterizado: construção de um jogo educacional digital para ensino de ES (temas de processo de software, requisitos e gerenciamento de projeto), com protótipos de tela de baixa fidelidade, plataforma OpenDesign e o jogo implementado, testado em sala e avaliado.","Seção 3 Método (p.3), Seção 4.1 e 4.3 (p.4-5), Seção 5 Conclusão (p.6)",Ok
E32,"Haddad, F. B. B.; Dias, L. M. N.; Corrêa, C. G.; Peres, L. M. (2023). Discovery of Socio-technical Requirements for the Design of a Digital Educational Game. XIX Brazilian Symposium on Information Systems (SBSI '23), ACM.",AQ3,A abordagem de ER é explicitada?,1,"ER explicitada e central: o foco é a descoberta/elicitação de requisitos sociotécnicos, com discussão da visão sociotécnica e registro dos requisitos nos degraus da Escada Semiótica (mundo social, pragmático, semântico, sintático, empírico e físico).","Resumo (p.1), Seção 2.1 Visão sociotécnica (p.2), Seção 4.2 e Escada Semiótica (p.4-5)",Ok
E32,"Haddad, F. B. B.; Dias, L. M. N.; Corrêa, C. G.; Peres, L. M. (2023). Discovery of Socio-technical Requirements for the Design of a Digital Educational Game. XIX Brazilian Symposium on Information Systems (SBSI '23), ACM.",AQ4,A abordagem de design é explicitada?,1,"Design Socialmente Consciente (Socially Aware Design) explicitado e fundamentado (Semiótica Organizacional, design universal e design participativo), operacionalizado por oficinas de design semioparticipativo com artefatos próprios (Diagrama de Partes Interessadas, Quadro de Prospecção de Valor, Quadro de Avaliação, Escada Semiótica) e técnicas brainstorming e braindrawing.","Seção 2.2 DSC (p.2), Seção 3 e 3.1 Técnicas e ferramentas (p.3)",Ok
E32,"Haddad, F. B. B.; Dias, L. M. N.; Corrêa, C. G.; Peres, L. M. (2023). Discovery of Socio-technical Requirements for the Design of a Digital Educational Game. XIX Brazilian Symposium on Information Systems (SBSI '23), ACM.",AQ5,A forma de integração entre ER e design é descrita com detalhes suficientes?,1,"Integração descrita de forma concreta e rastreável: os requisitos sociotécnicos emergem diretamente dos artefatos do DSC, com fluxo documentado de problemas e soluções do Quadro de Avaliação para os requisitos da Escada Semiótica, mapeados aos níveis informal, formal e técnico da Cebola Semiótica, incluindo o refinamento dos protótipos via braindrawing.","Seção 4.2 Resultados oficina de design 1 (p.4-5), Seção 4.3 e Figura 9 Escada Semiótica (p.5), Seção 3 (p.3)",Ok
E32,"Haddad, F. B. B.; Dias, L. M. N.; Corrêa, C. G.; Peres, L. M. (2023). Discovery of Socio-technical Requirements for the Design of a Digital Educational Game. XIX Brazilian Symposium on Information Systems (SBSI '23), ACM.",AQ6,"Há evidências empíricas, relato de aplicação ou avaliação da abordagem?",1,"Evidência empírica via aplicação conduzida: quatro oficinas de trabalho e duas oficinas de design semioparticipativo com stakeholders reais (13 participantes na oficina 1), artefatos efetivamente gerados, 20 novos requisitos e 5 alterações de layout produzidos, e questionários pós-oficina com análise qualitativa das técnicas e ferramentas.","Seção 3.2 Planejamento das oficinas (p.3), Seção 4.2 e 4.3 (p.4-5), Figuras 10-11 (p.6)",Ok
E32,"Haddad, F. B. B.; Dias, L. M. N.; Corrêa, C. G.; Peres, L. M. (2023). Discovery of Socio-technical Requirements for the Design of a Digital Educational Game. XIX Brazilian Symposium on Information Systems (SBSI '23), ACM.",AQ7,"Benefícios, limitações ou desafios são relatados?",1,"Benefícios relatados (agregação de valor técnico e social ao design, captura de considerações que passariam despercebidas no desenvolvimento tradicional pela diversidade de stakeholders) e desafios reportados (baixo engajamento de parte dos stakeholders, necessidade de treinamento prévio na plataforma, timidez limitando o brainstorming, tempo insuficiente para a Escada Semiótica).","Seção 4.2 e 4.3 (p.5-6), Seção 5 Conclusão (p.6)",Ok
E32,"Haddad, F. B. B.; Dias, L. M. N.; Corrêa, C. G.; Peres, L. M. (2023). Discovery of Socio-technical Requirements for the Design of a Digital Educational Game. XIX Brazilian Symposium on Information Systems (SBSI '23), ACM.",AQ8,"As ameaças à validade, limitações ou condições de aplicabilidade são discutidas?",0.5,"Há seção dedicada de Limitações (incipiência dos pesquisadores no tema, adaptação de oficinas presenciais para remoto que pode ter reduzido a interação, resultados restritos a um único projeto), reconhecendo limitações do estudo e do método, mas NÃO há seção formal de ameaças à validade da evidência no estilo Wohlin (interna, externa, constructo e conclusão). Discute um lado e não o outro.",Seção 5.2 Limitações (p.7),Ok
E36,"Meireles, M. A. C.; Rocha, S.; Duarte, J. C.; Conte, T.; Maldonado, J. C. (2022). Evaluating Approaches to Selecting Design Thinking Techniques: Quantitative and Qualitative Analysis. Brazilian Symposium on Software Quality (SBQS '22).",AQ1,O objetivo do estudo está claramente definido?,1,Objetivo explícito e estruturado via GQM: comparar a acurácia das abordagens Universo de Seleção e DTA4RE na seleção de técnicas de DT para elicitação de requisitos.,"Resumo (Objective); Seção 4, template GQM, p. 4",Ok
E36,"Meireles, M. A. C.; Rocha, S.; Duarte, J. C.; Conte, T.; Maldonado, J. C. (2022). Evaluating Approaches to Selecting Design Thinking Techniques: Quantitative and Qualitative Analysis. Brazilian Symposium on Software Quality (SBQS '22).",AQ2,O contexto de desenvolvimento de software/digital está descrito?,0.5,"Contexto acadêmico/experimental com cenários que simulam desenvolvimento de software (controle de vacinas, app de delivery, cooperativa de táxis), mas sem contexto de desenvolvimento real; os autores reconhecem que os resultados não se aplicam diretamente à indústria.",Seção 4.2; Seção 4.6,Ok
E36,"Meireles, M. A. C.; Rocha, S.; Duarte, J. C.; Conte, T.; Maldonado, J. C. (2022). Evaluating Approaches to Selecting Design Thinking Techniques: Quantitative and Qualitative Analysis. Brazilian Symposium on Software Quality (SBQS '22).",AQ3,A abordagem de ER é explicitada?,1,"ER definida e situada no ciclo de vida do software, com foco na atividade de elicitação de requisitos, que é o eixo do experimento.",Seção 2.1,Ok
E36,"Meireles, M. A. C.; Rocha, S.; Duarte, J. C.; Conte, T.; Maldonado, J. C. (2022). Evaluating Approaches to Selecting Design Thinking Techniques: Quantitative and Qualitative Analysis. Brazilian Symposium on Software Quality (SBQS '22).",AQ4,A abordagem de design é explicitada?,1,"Design Thinking explicitado com conceito, papel na ER, critérios de seleção de técnicas e catálogo de 27 técnicas mapeadas.","Seções 1, 2.1 e 2.2",Ok
E36,"Meireles, M. A. C.; Rocha, S.; Duarte, J. C.; Conte, T.; Maldonado, J. C. (2022). Evaluating Approaches to Selecting Design Thinking Techniques: Quantitative and Qualitative Analysis. Brazilian Symposium on Software Quality (SBQS '22).",AQ5,A forma de integração entre ER e design é descrita com detalhes suficientes?,1,"A integração ER-DT é o objeto do estudo: as duas abordagens operacionalizam a seleção de técnicas de DT para elicitação, com categorização por objetivo e tabelas de entrada/controle/recursos/saída, incluindo exemplo tabelado.",Seção 3; Tabela 1,Ok
E36,"Meireles, M. A. C.; Rocha, S.; Duarte, J. C.; Conte, T.; Maldonado, J. C. (2022). Evaluating Approaches to Selecting Design Thinking Techniques: Quantitative and Qualitative Analysis. Brazilian Symposium on Software Quality (SBQS '22).",AQ6,"Há evidências empíricas, relato de aplicação ou avaliação da abordagem?",1,"Experimento controlado com 31 participantes, design com blocking e alocação aleatória, análise estatística (teste de Mann-Whitney, p=0,283) e análise qualitativa temática codificada.","Seções 4, 5 e 6",Ok
E36,"Meireles, M. A. C.; Rocha, S.; Duarte, J. C.; Conte, T.; Maldonado, J. C. (2022). Evaluating Approaches to Selecting Design Thinking Techniques: Quantitative and Qualitative Analysis. Brazilian Symposium on Software Quality (SBQS '22).",AQ7,"Benefícios, limitações ou desafios são relatados?",1,"Benefícios (redução do tempo de busca, visualização, categorização), limitações e críticas negativas de participantes são relatados de forma detalhada.",Seções 6 e 8,Ok
